radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,427,1,3103,4364455,0,51.56089783,25.28434753,1000,1,1,1467396106,1467362652,0
UMTS,427,1,2102,2194765,0,51.47712708,25.25276184,1000,1,1,1467396106,1467362693,0
UMTS,427,1,3103,2223565,0,51.5839,25.274734,1000,4,1,1467396106,1470653455,0
UMTS,427,1,2102,2194767,0,51.47438049,25.25001526,1000,1,1,1467396106,1467362693,0
UMTS,427,1,3103,4364453,0,51.5650177,25.28434753,1000,1,1,1467396106,1467362652,0
UMTS,427,1,3103,4356278,0,51.51557922,25.27610779,1000,1,1,1467396106,1467362693,0
LTE,427,1,14104,205095940,0,51.422653,25.411606,1000,3,1,1467396428,1487513792,0
LTE,427,1,17107,204922887,0,51.461357,25.339572,4574,11,1,1467396428,1494659934,0
LTE,427,1,17107,204950537,0,51.449661,25.360222,1000,4,1,1467396428,1483858374,0
LTE,427,1,17107,204940807,0,51.442385,25.373306,1000,3,1,1467396428,1507802244,0
LTE,427,1,14104,204935177,0,51.424821,25.410649,5265,5,1,1467396428,1507802713,0
LTE,427,1,13103,204850696,0,51.53755188,25.26786804,1000,3,1,1467403889,1487565124,0
LTE,427,1,11101,204916738,0,51.582718,25.211411,1000,9,1,1458619336,1488948383,0
UMTS,427,1,1101,756414,0,51.59248352,25.18135071,1000,1,1,1467447451,1467425716,0
GSM,427,2,150,21002,0,51.448288,25.323486,1451,2,1,1467479130,1488336812,0
GSM,427,2,181,10672,0,51.45515442,25.26100159,1000,1,1,1467479131,1467456755,0
GSM,427,2,181,21831,0,51.45515442,25.26100159,1000,1,1,1467479131,1467456755,0
GSM,427,2,150,28381,0,51.448975,25.337906,1000,2,1,1467479130,1481888439,0
GSM,427,2,150,10251,0,51.448288,25.335159,1000,2,1,1467479130,1481888439,0
GSM,427,2,181,20853,0,51.448746,25.280228,1000,3,1,1467479131,1468132447,0
GSM,427,2,161,53701,0,51.46751404,25.33378601,1000,1,1,1467479131,1467456755,0
GSM,427,2,150,10242,0,51.45103455,25.31593323,1000,1,1,1467479130,1467456755,0
GSM,427,2,150,18382,0,51.448975,25.337219,1000,2,1,1467479130,1481888439,0
LTE,427,2,181,26053,0,51.433481,25.310713,3260,5,1,1467479131,1505874460,0
GSM,427,2,181,16053,0,51.435928,25.280685,1000,3,1,1467479131,1490028176,0
LTE,427,2,120,3000323,0,51.44828796,25.33653259,1000,2,1,1467479376,1478902774,0
LTE,427,2,161,270853,0,51.469162,25.333786,1000,5,1,1458877780,1482588792,0
UMTS,427,1,3103,2172704,0,51.549912,25.235825,1000,9,1,1467490205,1489750696,0
UMTS,427,2,142,1155760,0,51.488113,25.266495,1000,2,1,1467511602,1488781048,0
LTE,427,1,17107,204834054,0,51.481522,25.340103,1000,5,1,1467547582,1489041324,0
LTE,427,1,17107,204908804,0,51.479638,25.339257,1000,5,1,1467547582,1494155830,0
LTE,427,1,17107,204908801,0,51.47987366,25.33927917,1000,2,1,1458877771,1467526918,0
UMTS,427,1,3103,2214764,0,51.475067,25.251389,1000,2,1,1467562126,1480817694,0
UMTS,427,1,7107,5057960,0,51.46064758,25.31181335,1000,1,1,1467562127,1467538269,0
UMTS,427,1,7107,5085861,0,51.46202087,25.32966614,1000,1,1,1467562127,1467538269,0
UMTS,427,1,7107,5057961,0,51.460648,25.31765,1000,4,1,1467562127,1470228573,0
UMTS,427,1,7107,5085855,0,51.46202087,25.32966614,1000,1,1,1467562127,1467538269,0
LTE,427,2,160,2951939,0,51.43592834,25.37635803,1000,1,1,1467566866,1467542493,0
GSM,427,2,143,21692,0,51.50733948,25.25688171,1000,1,1,1467569139,1467545737,0
GSM,427,2,143,21743,0,51.50733948,25.25688171,1000,1,1,1467569139,1467545737,0
GSM,427,2,142,21731,0,51.50733948,25.25688171,1000,1,1,1467569139,1467545737,0
GSM,427,2,142,11731,0,51.507339,25.257568,1000,2,1,1467569139,1488011411,0
LTE,427,1,13103,204822793,0,51.525879,25.237312,1000,4,1,1467576511,1483434379,0
GSM,427,2,143,21741,0,51.51557922,25.2596283,1000,2,1,1467583518,1490604715,0
GSM,427,2,1143,22121,0,51.52381897,25.24864197,1000,2,1,1467583518,1469858301,0
LTE,427,2,181,264967,0,51.441251,25.256717,1000,6,1,1467612371,1504423210,0
LTE,427,2,181,264965,0,51.445541,25.257568,1000,2,1,1467612371,1475059102,0
LTE,427,2,181,264966,0,51.44142151,25.25413513,1000,1,1,1467612371,1467590509,0
LTE,427,2,181,287751,0,51.44142151,25.25276184,1000,1,1,1467612371,1467590509,0
UMTS,427,2,142,1145579,0,51.440735,25.241776,1000,2,1,1467612451,1467842229,0
LTE,427,1,13103,204872449,0,51.55128479,25.27748108,1000,1,1,1467619568,1467595985,0
UMTS,427,2,171,1157618,0,51.57074,24.947205,1000,6,1,1467623198,1469061106,0
LTE,427,2,121,2968838,0,51.53343201,25.2747345,1000,1,1,1467653248,1467630820,0
LTE,427,2,161,271363,0,51.47026062,25.32279968,1000,1,1,1467653249,1467630820,0
UMTS,427,1,2102,1496473,0,51.35627747,25.21568298,1000,1,1,1467654189,1467630527,0
UMTS,427,1,1101,731027,0,51.48124695,25.14976501,1000,1,1,1467654189,1467630527,0
UMTS,427,1,1101,740048,0,51.48124695,25.14976501,1000,1,1,1467654189,1467630527,0
LTE,427,2,141,290563,0,51.54167175,25.26649475,1000,6,1,1467659900,1481504275,0
LTE,427,1,17107,204813058,0,51.46843,25.330124,1000,3,1,1458877770,1471664892,0
UMTS,427,1,3103,2197381,0,51.46888733,25.26100159,1000,1,1,1467727949,1467703971,0
UMTS,427,1,3103,4384937,0,51.485367,25.279541,1000,2,1,1467727949,1469267283,0
UMTS,427,1,6106,5077610,0,51.48399353,25.3351593,1000,2,1,1467727949,1467950808,0
UMTS,427,1,6106,3664672,0,51.47438049,25.29533386,1000,1,1,1467727949,1467703971,0
UMTS,427,1,7107,204854533,0,51.4730072,25.30906677,1000,1,1,1467727950,1467703971,0
LTE,427,1,14104,206369030,0,51.449318,25.398331,1000,4,1,1467750505,1483942958,0
LTE,427,1,16106,204872712,0,51.543496,25.27749,1830,25,1,1467750505,1493899643,0
UMTS,427,1,2064,2943869,0,51.54029846,25.37223816,1000,2,1,1467768428,1471954324,0
LTE,427,2,110,2923011,0,51.508026,25.714645,1000,6,1,1467777969,1482867282,0
LTE,427,2,110,2885891,0,51.500506,25.715138,1000,3,1,1467777969,1492540200,0
GSM,427,2,120,20453,0,51.5348053,25.33103943,1000,1,1,1467785286,1467761534,0
UMTS,427,2,141,301314,0,51.617889,25.263062,1000,2,1,1467785896,1467766158,0
LTE,427,1,16106,205044229,0,51.552596,25.284348,1000,22,1,1467803301,1480890818,0
UMTS,427,1,3103,2193736,0,51.54441833,25.27336121,1000,1,1,1467827181,1467800979,0
UMTS,427,1,3103,2201966,0,51.52793884,25.2747345,1000,1,1,1467827181,1467800979,0
UMTS,427,1,3103,4380807,0,51.53755188,25.28160095,1000,1,1,1467827182,1467800979,0
UMTS,427,1,3103,4386397,0,51.53343201,25.28022766,1000,1,1,1467827182,1467800979,0
UMTS,427,2,171,1156680,0,51.59797668,25.17036438,1000,1,1,1467828912,1467803204,0
UMTS,427,2,171,1157487,0,51.567307,24.95842,1511,3,1,1467828912,1469191503,0
LTE,427,1,11101,204899849,0,51.57600403,25.20881653,1000,1,1,1467830298,1467805634,0
LTE,427,1,11101,205198339,0,51.48399353,25.21018982,1000,1,1,1467830298,1467805634,0
LTE,427,1,15105,205112322,0,51.40571594,25.30632019,1000,1,1,1467830301,1467805634,0
LTE,427,1,11101,204912387,0,51.60759,25.170708,1000,4,1,1458619336,1486691054,0
LTE,427,1,11101,205294594,0,51.56776428,25.21018982,1000,2,1,1467830298,1491525560,0
LTE,427,1,13103,204849669,0,51.547394,25.238571,1000,6,1,1458619345,1485331155,0
LTE,427,1,11101,204899848,0,51.5952301,25.19371033,1000,4,1,1467830298,1491525566,0
LTE,427,1,11101,204899847,0,51.589737,25.202931,1000,7,1,1467830298,1483434398,0
LTE,427,1,11101,205294596,0,51.56639099,25.21430969,1000,7,1,1467830298,1491525560,0
LTE,427,1,11101,204869128,0,51.590282,25.153016,1000,4,1,1467830298,1506244596,0
UMTS,427,1,3103,2173245,0,51.550598,25.225296,1000,2,1,1467831444,1467950808,0
UMTS,427,1,3103,735220,0,51.56639099,25.2129364,1000,1,1,1467831444,1467805612,0
UMTS,427,1,3103,755447,0,51.5348053,25.22117615,1000,1,1,1467831444,1467805612,0
UMTS,427,1,55831,4360567,0,51.51329,25.338364,1000,3,1,1467846506,1467992511,0
UMTS,427,1,55831,4361322,0,51.51145935,25.29533386,1000,1,1,1467846506,1467824268,0
UMTS,427,1,55831,4357768,0,51.504593,25.30838,1000,2,1,1467846506,1467992511,0
UMTS,427,1,2064,2934686,0,51.51420593,25.3351593,1000,2,1,1467846505,1467904180,0
UMTS,427,1,55831,4361321,0,51.51145935,25.29533386,1000,1,1,1467846506,1467824268,0
GSM,427,1,7461,40541,0,51.53755188,25.26237488,1000,1,1,1467846552,1467824268,0
GSM,427,1,7461,23643,0,51.53755188,25.26237488,1000,1,1,1467846552,1467824268,0
UMTS,427,2,171,1157614,0,51.57051086,24.94514465,1000,3,1,1467862033,1469283551,0
LTE,427,2,110,2889473,0,51.359711,26.050644,1000,2,1,1467864371,1468016459,0
UMTS,427,2,142,1150134,0,51.44004822,25.24177551,1000,1,1,1467864411,1467842229,0
UMTS,427,2,181,1150134,0,51.445694,25.242538,1000,9,1,1467864411,1481794295,0
LTE,427,1,13103,205193987,0,51.525467,25.265671,1000,5,1,1458619346,1488263688,0
LTE,427,1,13103,204880131,0,51.527252,25.267868,1000,4,1,1458619345,1490591138,0
LTE,427,1,17107,206270213,0,51.38374329,25.38047791,1000,1,1,1467875167,1467852404,0
UMTS,427,1,1101,731140,0,51.60484314,25.16487122,1000,1,1,1467912419,1467888892,0
LTE,427,1,13103,204931585,0,51.50047302,25.25276184,1000,1,1,1467927031,1467903956,0
UMTS,427,1,2064,2894158,0,51.50596619,25.35163879,1000,1,1,1467927734,1467904180,0
UMTS,427,1,2064,2902708,0,51.5032196,25.366745,1000,1,1,1467927734,1467904180,0
UMTS,427,1,2064,2894116,0,51.51557922,25.33790588,1000,1,1,1467927733,1467904180,0
UMTS,427,1,2064,2945360,0,51.49772644,25.34202576,1000,1,1,1467927734,1467904180,0
UMTS,427,1,2064,2902710,0,51.5032196,25.366745,1000,1,1,1467927734,1467904180,0
UMTS,427,1,2064,2897710,0,51.50047302,25.3653717,1000,1,1,1467927734,1467904180,0
GSM,427,1,33317,21653,0,51.18049622,26.12617493,1000,1,1,1467929285,1467907050,0
GSM,427,1,33317,23752,0,51.18049622,26.12617493,1000,1,1,1467929285,1467907050,0
LTE,427,2,120,296194,0,51.508255,25.340424,1000,6,1,1467930010,1476104336,0
UMTS,427,1,49947,5077931,0,51.19285583,26.12342834,1000,1,1,1467930265,1467907061,0
UMTS,427,1,49947,5080026,0,51.19010925,26.12205505,1000,1,1,1467930265,1467907061,0
UMTS,427,1,49947,5100023,0,51.19697571,26.12480164,1000,1,1,1467930265,1467907061,0
UMTS,427,1,49947,5077930,0,51.19972229,26.12480164,1000,1,1,1467930265,1467907061,0
UMTS,427,1,49947,5077925,0,51.19422913,26.12342834,1000,1,1,1467930265,1467907061,0
UMTS,427,1,49947,5080027,0,51.18736267,26.12205505,1000,1,1,1467930265,1467907061,0
UMTS,427,1,49947,5080028,0,51.18049622,26.12617493,1000,1,1,1467930265,1467907061,0
UMTS,427,2,171,1157617,0,51.57051086,24.94514465,1000,5,1,1467971169,1470085628,0
UMTS,427,2,171,1162258,0,51.565019,25.222,2402,5,1,1467971170,1490932116,0
UMTS,427,1,6106,4339658,0,51.497555,25.317307,1000,8,1,1467977872,1470228573,0
UMTS,427,1,6106,4355844,0,51.4881134,25.33103943,1000,1,1,1467977873,1467950802,0
UMTS,427,1,6106,4364943,0,51.483307,25.285034,1000,2,1,1467977874,1474189749,0
UMTS,427,1,6106,4364937,0,51.483994,25.283661,1000,2,1,1467977874,1478765657,0
UMTS,427,1,6106,4344662,0,51.49223328,25.3200531,1000,4,1,1467977872,1470125362,0
UMTS,427,1,5105,5107548,0,51.4730072,25.30906677,1000,1,1,1467977872,1467950802,0
UMTS,427,1,6106,4344660,0,51.494705,25.318954,1000,5,1,1467977872,1470125362,0
UMTS,427,1,3103,2202265,0,51.58836365,25.23765564,1000,1,1,1467977870,1467950808,0
UMTS,427,1,6106,4355838,0,51.48536682,25.33103943,1000,1,1,1467977873,1467950802,0
UMTS,427,1,6106,4344661,0,51.497211,25.316792,1000,8,1,1467977872,1470228573,0
UMTS,427,1,6106,4339664,0,51.496353,25.317535,1000,6,1,1467977872,1470228573,0
UMTS,427,1,1101,2217821,0,51.52793884,25.21980286,1000,1,1,1467977868,1467950808,0
UMTS,427,1,1101,2178240,0,51.53892517,25.22254944,1000,1,1,1467977867,1467950808,0
UMTS,427,1,3103,204817412,0,51.47987366,25.27061462,1000,1,1,1467977871,1467950802,0
UMTS,427,1,6106,4339663,0,51.496353,25.319595,1000,3,1,1467977872,1470064004,0
UMTS,427,1,6106,4339665,0,51.49085999,25.3200531,1000,6,1,1467977872,1470228573,0
UMTS,427,1,6106,4339661,0,51.498184,25.316849,1000,6,1,1467977872,1484495475,0
UMTS,427,1,6106,2197991,0,51.48536682,25.28160095,1000,1,1,1467977872,1467950802,0
UMTS,427,1,3103,2172706,0,51.558264,25.224203,1000,2,1,1467977869,1505868098,0
UMTS,427,1,1101,2217820,0,51.53755188,25.22117615,1000,1,1,1467977868,1467950808,0
UMTS,427,1,7107,4375827,0,51.48262024,25.33378601,1000,1,1,1467977876,1467950802,0
UMTS,427,1,7107,5062958,0,51.460648,25.321884,1000,3,1,1467977876,1470228568,0
UMTS,427,1,1101,2214619,0,51.5348053,25.22117615,1000,1,1,1467977867,1467950808,0
UMTS,427,1,7107,5081343,0,51.47575378,25.32829285,1000,1,1,1467977878,1467950808,0
UMTS,427,1,7107,5077941,0,51.47712708,25.32691956,1000,1,1,1467977876,1467950808,0
UMTS,427,1,3103,204858628,0,51.58561707,25.23628235,1000,1,1,1467977871,1467950808,0
UMTS,427,1,7107,3664674,0,51.47163391,25.31044006,1000,1,1,1467977875,1467950802,0
UMTS,427,1,7107,5062956,0,51.465225,25.320511,1000,3,1,1467977876,1470064004,0
UMTS,427,1,7107,5081349,0,51.47575378,25.32829285,1000,2,1,1467977878,1470918431,0
UMTS,427,1,7107,4355833,0,51.48262024,25.33378601,1000,1,1,1467977875,1467950808,0
UMTS,427,1,6106,4339659,0,51.49223328,25.3200531,1000,3,1,1467977872,1470228573,0
UMTS,427,1,7107,4355839,0,51.49085999,25.3351593,1000,1,1,1467977875,1467950802,0
UMTS,427,1,6106,204811524,0,51.48262024,25.33241272,1000,1,1,1467977875,1467950802,0
GSM,427,1,9101,42492,0,51.616516,25.260315,1000,2,1,1467978235,1479975773,0
UMTS,427,1,5105,3615214,0,51.23680115,25.3502655,1000,1,1,1467984222,1467958364,0
UMTS,427,1,5105,3618747,0,51.35627747,25.32554626,1000,1,1,1467984223,1467958358,0
UMTS,427,1,5105,3615211,0,51.23405457,25.35438538,1000,1,1,1467984222,1467958364,0
UMTS,427,1,5105,3618741,0,51.35490417,25.32417297,1000,1,1,1467984223,1467958358,0
UMTS,427,1,5105,3618539,0,51.36039734,25.33241272,1000,1,1,1467984223,1467958358,0
UMTS,427,1,5105,3615363,0,51.22993469,25.35987854,1000,1,1,1467984222,1467958364,0
UMTS,427,1,5105,3620364,0,51.24641418,25.3502655,1000,1,1,1467984223,1467958364,0
UMTS,427,1,5105,3620214,0,51.24092102,25.3502655,1000,1,1,1467984223,1467958364,0
UMTS,427,1,5105,3615217,0,51.23542786,25.3502655,1000,1,1,1467984222,1467958364,0
UMTS,427,1,5105,3620216,0,51.23268127,25.35163879,1000,1,1,1467984223,1467958364,0
UMTS,427,1,5105,3659715,0,51.2285614,25.35987854,1000,1,1,1467984225,1467958364,0
UMTS,427,1,5105,3656685,0,51.39884949,25.31044006,1000,1,1,1467984225,1467958358,0
UMTS,427,1,5105,3636681,0,51.40296936,25.31044006,1000,1,1,1467984224,1467958358,0
UMTS,427,1,5105,3618748,0,51.35215759,25.32279968,1000,1,1,1467984223,1467958358,0
UMTS,427,1,5105,3615853,0,51.23954773,25.3502655,1000,1,1,1467984222,1467958364,0
UMTS,427,1,5105,3615216,0,51.23268127,25.35163879,1000,1,1,1467984222,1467958364,0
UMTS,427,1,5105,3636688,0,51.40159607,25.31044006,1000,1,1,1467984224,1467958358,0
UMTS,427,1,5105,3637049,0,51.22718811,25.37635803,1000,1,1,1467984224,1467958364,0
UMTS,427,1,5105,3623535,0,51.36177063,25.33241272,1000,1,1,1467984223,1467958358,0
UMTS,427,1,5105,3623534,0,51.35765076,25.32691956,1000,1,1,1467984223,1467958358,0
UMTS,427,1,5105,3656684,0,51.40434265,25.30906677,1000,1,1,1467984225,1467958358,0
UMTS,427,1,5105,3615361,0,51.23268127,25.35438538,1000,1,1,1467984222,1467958364,0
UMTS,427,1,5105,3620721,0,51.22993469,25.35850525,1000,1,1,1467984223,1467958364,0
UMTS,427,1,5105,3620361,0,51.22993469,25.35987854,1000,1,1,1467984223,1467958364,0
UMTS,427,1,5105,3615213,0,51.23268127,25.35163879,1000,1,1,1467984222,1467958364,0
UMTS,427,1,5105,3664356,0,51.412582,25.311127,1000,2,1,1467984225,1471182063,0
UMTS,427,1,5105,3644353,0,51.411896,25.311813,1000,2,1,1467984224,1471182099,0
UMTS,427,1,5105,3644184,0,51.29310608,25.35163879,1000,1,1,1467984224,1467958358,0
UMTS,427,1,5105,3620063,0,51.26289368,25.35850525,1000,1,1,1467984223,1467958358,0
UMTS,427,1,5105,3618742,0,51.3507843,25.32279968,1000,1,1,1467984223,1467958358,0
UMTS,427,1,5105,3615117,0,51.22581482,25.36262512,1000,1,1,1467984222,1467958364,0
UMTS,427,1,5105,3644469,0,51.23130798,25.36811829,1000,1,1,1467984225,1467958364,0
UMTS,427,1,5105,3644187,0,51.29997253,25.34889221,1000,1,1,1467984224,1467958358,0
UMTS,427,1,5105,3623745,0,51.35490417,25.32279968,1000,1,1,1467984224,1467958358,0
UMTS,427,1,5105,3659485,0,51.40846252,25.31044006,1000,1,1,1467984225,1467958353,0
UMTS,427,1,5105,3623744,0,51.35627747,25.32417297,1000,1,1,1467984224,1467958358,0
UMTS,427,1,5105,3636689,0,51.38786316,25.31181335,1000,1,1,1467984224,1467958358,0
UMTS,427,1,5105,3635061,0,51.42906189,25.30082703,1000,1,1,1467984224,1467958358,0
UMTS,427,1,5105,3636682,0,51.3974762,25.31181335,1000,1,1,1467984224,1467958358,0
UMTS,427,1,5105,3664461,0,51.24092102,25.36811829,1000,1,1,1467984225,1467958358,0
UMTS,427,1,5105,3657266,0,51.31645203,25.34065247,1000,1,1,1467984225,1467958358,0
UMTS,427,1,5105,3656686,0,51.39335632,25.31181335,1000,1,1,1467984225,1467958358,0
UMTS,427,1,5105,3644468,0,51.22993469,25.366745,1000,1,1,1467984225,1467958364,0
UMTS,427,1,5105,3636683,0,51.39472961,25.31181335,1000,1,1,1467984224,1467958358,0
UMTS,427,1,7107,5065668,0,51.36177063,25.33241272,1000,1,1,1467984226,1467958358,0
UMTS,427,1,49947,5085367,0,51.46614075,25.3351593,1000,1,1,1467997832,1467974296,0
UMTS,427,1,2064,2923399,0,51.52244568,25.36399841,1000,1,1,1468017140,1467992511,0
UMTS,427,1,55831,4381318,0,51.51557922,25.29258728,1000,1,1,1468017140,1467992511,0
LTE,427,2,110,3059715,0,51.35765076,26.05064392,1000,1,1,1468038360,1468016459,0
LTE,427,2,161,2850821,0,51.488112,25.285378,3050,4,1,1458877781,1489300527,0
LTE,427,2,181,3062018,0,51.42494202,25.2898407,1000,1,1,1468047966,1468027657,0
LTE,427,2,181,281603,0,51.45103455,25.28022766,1000,2,1,1468047966,1478123014,0
LTE,427,1,16106,204908551,0,51.507964,25.302325,1000,11,1,1468047966,1486659685,0
LTE,427,2,181,3062273,0,51.423086,25.294045,1000,2,1,1468047966,1494239928,0
LTE,427,2,161,2843138,0,51.495667,25.288467,1000,2,1,1468047966,1476593981,0
UMTS,427,2,181,1144971,0,51.44966125,25.28022766,1000,1,1,1468048016,1468027643,0
GSM,427,2,181,11197,0,51.42494202,25.2898407,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,29612,0,51.42494202,25.2898407,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,11222,0,51.45103455,25.28022766,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,21197,0,51.42494202,25.2898407,1000,1,1,1468048056,1468027643,0
GSM,427,2,150,20993,0,51.457901,25.28709412,1000,1,1,1468048055,1468027643,0
GSM,427,2,181,11303,0,51.434555,25.269699,1000,3,1,1468048056,1490799306,0
GSM,427,2,181,19621,0,51.42494202,25.29396057,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,20852,0,51.44966125,25.28022766,1000,2,1,1468048056,1468132447,0
GSM,427,2,181,21169,0,51.45240784,25.28022766,1000,2,1,1468048056,1469858301,0
GSM,427,2,181,29613,0,51.42494202,25.2898407,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,19612,0,51.42494202,25.2898407,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,29622,0,51.42356873,25.29396057,1000,1,1,1468048056,1468027643,0
GSM,427,2,161,11062,0,51.49635315,25.2898407,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,19613,0,51.42494202,25.29258728,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,22629,0,51.42494202,25.29396057,1000,1,1,1468048056,1468027643,0
GSM,427,2,161,11061,0,51.49772644,25.2898407,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,29623,0,51.42082214,25.29258728,1000,1,1,1468048056,1468027643,0
LTE,427,2,181,22628,0,51.411375,25.306087,1776,3,1,1468048056,1494255984,0
GSM,427,2,181,19622,0,51.42356873,25.29396057,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,21301,0,51.438675,25.266037,1000,3,1,1468048056,1486390253,0
GSM,427,2,181,12629,0,51.42082214,25.29258728,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,11211,0,51.457901,25.28709412,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,29621,0,51.42494202,25.29396057,1000,1,1,1468048056,1468027643,0
GSM,427,2,181,21302,0,51.438675,25.264152,1000,17,1,1468048056,1490799306,0
LTE,427,1,16106,205032196,0,51.5650177,25.28434753,1000,27,1,1468055168,1490103097,0
LTE,427,1,13103,205044994,0,51.59293,25.228426,1000,2,1,1468055168,1505817262,0
LTE,427,1,16106,205044226,0,51.552658,25.284004,1000,16,1,1468055168,1479645517,0
LTE,427,1,16106,205032198,0,51.56089783,25.28434753,1000,26,1,1468055168,1489741484,0
LTE,427,1,16106,204807937,0,51.547852,25.286407,1000,2,1,1458877768,1468032940,0
LTE,427,1,13103,204891394,0,51.593189,25.231982,1000,5,1,1468055168,1505823561,0
LTE,427,1,17107,206266120,0,51.475371,25.300913,3192,40,1,1468062360,1506313040,0
LTE,427,1,13103,206348294,0,51.53068542,25.27061462,1000,3,1,1468084219,1490708282,0
UMTS,427,1,1101,735130,0,51.57051086,25.16899109,1000,1,1,1468087733,1468065446,0
UMTS,427,2,143,1156339,0,51.529587,25.264572,1000,5,1,1468124798,1490656620,0
UMTS,427,2,143,1156371,0,51.526222,25.262547,1000,8,1,1468124799,1490656882,0
UMTS,427,2,141,1156431,0,51.541855,25.26622,1000,15,1,1468124798,1473451347,0
UMTS,427,2,143,1156369,0,51.533432,25.262375,1000,4,1,1468124798,1490656620,0
UMTS,427,2,141,1160346,0,51.5526,25.253729,1000,13,1,1468124798,1505677247,0
UMTS,427,2,143,1156340,0,51.529037,25.264297,1000,5,1,1468124798,1490656882,0
UMTS,427,2,143,1156630,0,51.532745,25.262375,1000,4,1,1468124799,1490656882,0
