,Unnamed: 0,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed
4514,4690,25.406789668309983,51.54065875135,0.0,0.0,1561286786425,5,GSM,False,10092,121,427,2,-37,4,1.0
4515,4691,25.406789668309983,51.54065875135,0.0,0.0,1561286786425,6,GSM,False,10532,120,427,2,-49,4,1.0
4516,4692,25.406789668309983,51.54065875135,0.0,0.0,1561286786425,7,GSM,False,11031,161,427,2,-57,4,1.0
4517,4693,25.406789668309983,51.54065875135,0.0,0.0,1561286786425,8,GSM,False,62393,121,427,2,-67,4,1.0
4518,4694,25.406982023644108,51.5406724908484,0.0,0.0,1561286789765,0,GSM,True,49701,9401,427,1,-19,4,1.0
4519,4695,25.406982023644108,51.5406724908484,0.0,0.0,1561286789765,1,GSM,False,49703,9401,427,1,-29,4,1.0
4520,4696,25.406982023644108,51.5406724908484,0.0,0.0,1561286789765,2,GSM,False,45913,9401,427,1,-53,4,1.0
4521,4697,25.406982023644108,51.5406724908484,0.0,0.0,1561286789765,3,GSM,True,19921,121,427,2,-19,4,1.0
4522,4698,25.406982023644108,51.5406724908484,0.0,0.0,1561286789765,4,GSM,False,19923,121,427,2,-19,4,1.0
4523,4699,25.406982023644108,51.5406724908484,0.0,0.0,1561286789765,5,GSM,False,10092,121,427,2,-35,4,1.0
4524,4700,25.406982023644108,51.5406724908484,0.0,0.0,1561286789765,6,GSM,False,10532,120,427,2,-51,4,1.0
4525,4701,25.406982023644108,51.5406724908484,0.0,0.0,1561286789765,7,GSM,False,11031,161,427,2,-55,4,1.0
4526,4702,25.406982023644108,51.5406724908484,0.0,0.0,1561286789765,8,GSM,False,62393,121,427,2,-67,4,1.0
4527,4703,25.406982023644108,51.5406724908484,0.0,0.0,1561286789765,9,GSM,False,62392,121,427,2,-77,4,1.0
4528,4705,25.407990152585427,51.54074449929114,0.0,0.0,1561286805085,0,GSM,True,49702,9401,427,1,-9,4,1.0
4529,4706,25.407990152585427,51.54074449929114,0.0,0.0,1561286805085,1,GSM,False,49703,9401,427,1,-15,4,1.0
4530,4707,25.407990152585427,51.54074449929114,0.0,0.0,1561286805085,2,GSM,False,45913,9401,427,1,-59,4,1.0
4531,4708,25.407990152585427,51.54074449929114,0.0,0.0,1561286805085,3,GSM,True,19923,121,427,2,-29,4,1.0
4532,4709,25.407990152585427,51.54074449929114,0.0,0.0,1561286805085,4,GSM,False,11031,161,427,2,-53,4,1.0
4533,4710,25.407990152585427,51.54074449929114,0.0,0.0,1561286805085,5,GSM,False,19921,121,427,2,-53,4,1.0
4534,4711,25.407990152585427,51.54074449929114,0.0,0.0,1561286805085,6,GSM,False,62393,121,427,2,-87,4,1.0
4535,4713,25.40902877259307,51.54081868626401,0.0,0.0,1561286819958,0,GSM,True,49702,9401,427,1,-31,4,1.0
4536,4714,25.40902877259307,51.54081868626401,0.0,0.0,1561286819958,1,GSM,False,49703,9401,427,1,-23,4,1.0
4537,4715,25.40902877259307,51.54081868626401,0.0,0.0,1561286819958,2,GSM,False,45913,9401,427,1,-59,4,1.0
4538,4716,25.40902877259307,51.54081868626401,0.0,0.0,1561286819958,3,GSM,True,19923,121,427,2,-31,4,1.0
4539,4717,25.40902877259307,51.54081868626401,0.0,0.0,1561286819958,4,GSM,False,19922,121,427,2,-5,4,1.0
4540,4718,25.40902877259307,51.54081868626401,0.0,0.0,1561286819958,5,GSM,False,19921,121,427,2,-37,4,1.0
4541,4719,25.40902877259307,51.54081868626401,0.0,0.0,1561286819958,6,GSM,False,10532,120,427,2,-59,4,1.0
4542,4720,25.40902877259307,51.54081868626401,0.0,0.0,1561286819958,7,GSM,False,11031,161,427,2,-61,4,1.0
4543,4721,25.40902877259307,51.54081868626401,0.0,0.0,1561286819958,8,GSM,False,62393,121,427,2,-83,4,1.0
4544,4722,25.40902877259307,51.54081868626401,0.0,0.0,1561286819958,9,GSM,False,62392,121,427,2,-87,4,1.0
4545,4723,25.409628887879176,51.54086155191216,0.0,0.0,1561286831001,0,GSM,True,49703,9401,427,1,-35,4,1.0
4546,4724,25.409628887879176,51.54086155191216,0.0,0.0,1561286831001,1,GSM,False,49702,9401,427,1,-37,4,1.0
4547,4725,25.409628887879176,51.54086155191216,0.0,0.0,1561286831001,2,GSM,False,45913,9401,427,1,-55,4,1.0
4548,4726,25.409628887879176,51.54086155191216,0.0,0.0,1561286831001,3,GSM,True,19923,121,427,2,-31,4,1.0
4549,4727,25.409628887879176,51.54086155191216,0.0,0.0,1561286831001,4,GSM,False,19922,121,427,2,-5,4,1.0
4550,4728,25.409628887879176,51.54086155191216,0.0,0.0,1561286831001,5,GSM,False,19921,121,427,2,-37,4,1.0
4551,4729,25.409628887879176,51.54086155191216,0.0,0.0,1561286831001,6,GSM,False,10532,120,427,2,-59,4,1.0
4552,4730,25.409628887879176,51.54086155191216,0.0,0.0,1561286831001,7,GSM,False,11031,161,427,2,-61,4,1.0
4553,4731,25.409628887879176,51.54086155191216,0.0,0.0,1561286831001,8,GSM,False,62393,121,427,2,-83,4,1.0
4554,4732,25.409628887879176,51.54086155191216,0.0,0.0,1561286831001,9,GSM,False,62392,121,427,2,-87,4,1.0
4555,4733,25.41012297700985,51.54089684439128,0.0,0.0,1561286835195,0,GSM,True,49703,9401,427,1,-39,4,1.0
4556,4734,25.41012297700985,51.54089684439128,0.0,0.0,1561286835195,1,GSM,False,49702,9401,427,1,-49,4,1.0
4557,4735,25.41012297700985,51.54089684439128,0.0,0.0,1561286835195,2,GSM,False,45913,9401,427,1,-55,4,1.0
4558,4736,25.41012297700985,51.54089684439128,0.0,0.0,1561286835195,3,GSM,True,19922,121,427,2,-25,4,1.0
4559,4737,25.41012297700985,51.54089684439128,0.0,0.0,1561286835195,4,GSM,False,19923,121,427,2,-33,4,1.0
4560,4738,25.41012297700985,51.54089684439128,0.0,0.0,1561286835195,5,GSM,False,11381,121,427,2,-35,4,1.0
4561,4739,25.41012297700985,51.54089684439128,0.0,0.0,1561286835195,6,GSM,False,10532,120,427,2,-55,4,1.0
4562,4740,25.41012297700985,51.54089684439128,0.0,0.0,1561286835195,7,GSM,False,11031,161,427,2,-59,4,1.0
4563,4741,25.410794092510503,51.54094478195023,0.0,0.0,1561286845318,0,GSM,True,49703,9401,427,1,-39,4,1.0
4564,4742,25.410794092510503,51.54094478195023,0.0,0.0,1561286845318,1,GSM,False,49702,9401,427,1,-47,4,1.0
4565,4743,25.410794092510503,51.54094478195023,0.0,0.0,1561286845318,2,GSM,False,45913,9401,427,1,-47,4,1.0
4566,4744,25.410794092510503,51.54094478195023,0.0,0.0,1561286845318,3,GSM,True,19922,121,427,2,-39,4,1.0
4567,4745,25.410794092510503,51.54094478195023,0.0,0.0,1561286845318,4,GSM,False,11381,121,427,2,-31,4,1.0
4568,4746,25.410794092510503,51.54094478195023,0.0,0.0,1561286845318,5,GSM,False,19923,121,427,2,-33,4,1.0
4569,4747,25.410794092510503,51.54094478195023,0.0,0.0,1561286845318,6,GSM,False,10532,120,427,2,-55,4,1.0
4570,4748,25.410794092510503,51.54094478195023,0.0,0.0,1561286845318,7,GSM,False,11031,161,427,2,-57,4,1.0
4571,4749,25.41101196260604,51.54096034442592,0.0,0.0,1561286851213,0,GSM,True,49703,9401,427,1,-43,4,1.0
4572,4750,25.41101196260604,51.54096034442592,0.0,0.0,1561286851213,1,GSM,False,45913,9401,427,1,-37,4,1.0
4573,4751,25.41101196260604,51.54096034442592,0.0,0.0,1561286851213,2,GSM,False,49702,9401,427,1,-57,4,1.0
4574,4752,25.41101196260604,51.54096034442592,0.0,0.0,1561286851213,3,GSM,True,19922,121,427,2,-37,4,1.0
4575,4753,25.41101196260604,51.54096034442592,0.0,0.0,1561286851213,4,GSM,False,11381,121,427,2,-23,4,1.0
4576,4754,25.41101196260604,51.54096034442592,0.0,0.0,1561286851213,5,GSM,False,12032,121,427,2,-43,4,1.0
4577,4755,25.41101196260604,51.54096034442592,0.0,0.0,1561286851213,6,GSM,False,10532,120,427,2,-53,4,1.0
4578,4756,25.41101196260604,51.54096034442592,0.0,0.0,1561286851213,7,GSM,False,12141,121,427,2,-57,4,1.0
4579,4757,25.41208579920191,51.5410370487853,0.0,0.0,1561286860236,1,GSM,False,49702,9401,427,1,-55,4,1.0
4580,4758,25.41208579920191,51.5410370487853,0.0,0.0,1561286860236,2,GSM,True,11381,121,427,2,-11,4,1.0
4581,4759,25.41208579920191,51.5410370487853,0.0,0.0,1561286860236,3,GSM,False,10532,120,427,2,-49,4,1.0
4582,4760,25.41208579920191,51.5410370487853,0.0,0.0,1561286860236,4,GSM,False,12141,121,427,2,-49,4,1.0
4583,4761,25.412391975467703,51.54105891921096,0.0,0.0,1561286863815,1,GSM,False,49702,9401,427,1,-55,4,1.0
4584,4762,25.412391975467703,51.54105891921096,0.0,0.0,1561286863815,2,GSM,True,11381,121,427,2,-25,4,1.0
4585,4763,25.412391975467703,51.54105891921096,0.0,0.0,1561286863815,3,GSM,False,19913,121,427,2,-43,4,1.0
4586,4764,25.412391975467703,51.54105891921096,0.0,0.0,1561286863815,4,GSM,False,10532,120,427,2,-47,4,1.0
4587,4765,25.412391975467703,51.54105891921096,0.0,0.0,1561286863815,5,GSM,False,12141,121,427,2,-49,4,1.0
4588,4766,25.412391975467703,51.54105891921096,0.0,0.0,1561286863815,6,GSM,False,19922,121,427,2,-53,4,1.0
4589,4767,25.412391975467703,51.54105891921096,0.0,0.0,1561286863815,7,GSM,False,11371,121,427,2,-55,4,1.0
4590,4768,25.412391975467703,51.54105891921096,0.0,0.0,1561286863815,8,GSM,False,11903,121,427,2,-57,4,1.0
4591,4773,25.412993832425386,51.54110191046383,0.0,0.0,1561286876673,0,GSM,True,21291,9401,427,1,-23,4,1.0
4592,4774,25.412993832425386,51.54110191046383,0.0,0.0,1561286876673,1,GSM,False,21292,9401,427,1,-9,4,1.0
4593,4775,25.412993832425386,51.54110191046383,0.0,0.0,1561286876673,2,GSM,False,45913,9401,427,1,-57,4,1.0
4594,4776,25.412993832425386,51.54110191046383,0.0,0.0,1561286876673,3,GSM,True,19911,121,427,2,13,4,1.0
4595,4777,25.412993832425386,51.54110191046383,0.0,0.0,1561286876673,4,GSM,False,19922,121,427,2,-27,4,1.0
4596,4778,25.412993832425386,51.54110191046383,0.0,0.0,1561286876673,5,GSM,False,11903,121,427,2,-35,4,1.0
4597,4779,25.412993832425386,51.54110191046383,0.0,0.0,1561286876673,6,GSM,False,11371,121,427,2,-39,4,1.0
4598,4780,25.412993832425386,51.54110191046383,0.0,0.0,1561286876673,7,GSM,False,19913,121,427,2,-43,4,1.0
4599,4781,25.412993832425386,51.54110191046383,0.0,0.0,1561286876673,8,GSM,False,10532,120,427,2,-53,4,1.0
4600,4782,25.41301106125243,51.54110314114256,0.0,0.0,1561286876919,0,GSM,True,21291,9401,427,1,-23,4,1.0
4601,4783,25.41301106125243,51.54110314114256,0.0,0.0,1561286876919,1,GSM,False,21292,9401,427,1,-9,4,1.0
4602,4784,25.41301106125243,51.54110314114256,0.0,0.0,1561286876919,2,GSM,False,45913,9401,427,1,-57,4,1.0
4603,4785,25.41301106125243,51.54110314114256,0.0,0.0,1561286876919,3,GSM,True,19911,121,427,2,13,4,1.0
4604,4786,25.41301106125243,51.54110314114256,0.0,0.0,1561286876919,4,GSM,False,19922,121,427,2,-27,4,1.0
4605,4787,25.41301106125243,51.54110314114256,0.0,0.0,1561286876919,5,GSM,False,11903,121,427,2,-35,4,1.0
4606,4788,25.41301106125243,51.54110314114256,0.0,0.0,1561286876919,6,GSM,False,11371,121,427,2,-39,4,1.0
4607,4789,25.41301106125243,51.54110314114256,0.0,0.0,1561286876919,7,GSM,False,19913,121,427,2,-43,4,1.0
4608,4790,25.41301106125243,51.54110314114256,0.0,0.0,1561286876919,8,GSM,False,10532,120,427,2,-53,4,1.0
4609,4794,25.41323117773061,51.54111886436655,0.0,0.0,1561286880644,0,GSM,True,21292,9401,427,1,-37,4,1.0
4610,4795,25.41323117773061,51.54111886436655,0.0,0.0,1561286880644,1,GSM,False,45913,9401,427,1,-39,4,1.0
4611,4796,25.41323117773061,51.54111886436655,0.0,0.0,1561286880644,2,GSM,False,21294,9401,427,1,-49,4,1.0
4612,4797,25.41323117773061,51.54111886436655,0.0,0.0,1561286880644,3,GSM,True,19911,121,427,2,13,4,1.0
4613,4798,25.41323117773061,51.54111886436655,0.0,0.0,1561286880644,4,GSM,False,11382,121,427,2,1,4,1.0
4614,4799,25.41323117773061,51.54111886436655,0.0,0.0,1561286880644,5,GSM,False,19922,121,427,2,-27,4,1.0
4615,4800,25.41323117773061,51.54111886436655,0.0,0.0,1561286880644,6,GSM,False,11381,121,427,2,-35,4,1.0
4616,4801,25.41323117773061,51.54111886436655,0.0,0.0,1561286880644,7,GSM,False,11903,121,427,2,-35,4,1.0
4617,4802,25.41323117773061,51.54111886436655,0.0,0.0,1561286880644,8,GSM,False,11371,121,427,2,-39,4,1.0
4618,4803,25.41323117773061,51.54111886436655,0.0,0.0,1561286880644,9,GSM,False,19913,121,427,2,-43,4,1.0
4619,4804,25.413246217080243,51.54111993865003,0.0,0.0,1561286880953,0,GSM,True,21292,9401,427,1,-37,4,1.0
4620,4805,25.413246217080243,51.54111993865003,0.0,0.0,1561286880953,1,GSM,False,45913,9401,427,1,-39,4,1.0
4621,4806,25.413246217080243,51.54111993865003,0.0,0.0,1561286880953,2,GSM,False,21294,9401,427,1,-49,4,1.0
4622,4807,25.413246217080243,51.54111993865003,0.0,0.0,1561286880953,3,GSM,True,19911,121,427,2,13,4,1.0
4623,4808,25.413246217080243,51.54111993865003,0.0,0.0,1561286880953,4,GSM,False,11382,121,427,2,1,4,1.0
4624,4809,25.413246217080243,51.54111993865003,0.0,0.0,1561286880953,5,GSM,False,19922,121,427,2,-27,4,1.0
4625,4810,25.413246217080243,51.54111993865003,0.0,0.0,1561286880953,6,GSM,False,11381,121,427,2,-35,4,1.0
4626,4811,25.413246217080243,51.54111993865003,0.0,0.0,1561286880953,7,GSM,False,11903,121,427,2,-35,4,1.0
4627,4812,25.413246217080243,51.54111993865003,0.0,0.0,1561286880953,8,GSM,False,11371,121,427,2,-39,4,1.0
4628,4813,25.413246217080243,51.54111993865003,0.0,0.0,1561286880953,9,GSM,False,19913,121,427,2,-43,4,1.0
4629,4814,25.413444511977914,51.54113410315601,0.0,0.0,1561286884713,0,GSM,True,21292,9401,427,1,-37,4,1.0
4630,4815,25.413444511977914,51.54113410315601,0.0,0.0,1561286884713,1,GSM,False,45913,9401,427,1,-39,4,1.0
4631,4816,25.413444511977914,51.54113410315601,0.0,0.0,1561286884713,2,GSM,False,21294,9401,427,1,-49,4,1.0
4632,4817,25.413444511977914,51.54113410315601,0.0,0.0,1561286884713,3,GSM,True,19911,121,427,2,7,4,1.0
4633,4818,25.413444511977914,51.54113410315601,0.0,0.0,1561286884713,4,GSM,False,11382,121,427,2,-5,4,1.0
4634,4819,25.413444511977914,51.54113410315601,0.0,0.0,1561286884713,5,GSM,False,19922,121,427,2,-21,4,1.0
4635,4820,25.413444511977914,51.54113410315601,0.0,0.0,1561286884713,6,GSM,False,11381,121,427,2,-29,4,1.0
4636,4821,25.413444511977914,51.54113410315601,0.0,0.0,1561286884713,7,GSM,False,11903,121,427,2,-35,4,1.0
4637,4822,25.413444511977914,51.54113410315601,0.0,0.0,1561286884713,8,GSM,False,19913,121,427,2,-39,4,1.0
4638,4823,25.413444511977914,51.54113410315601,0.0,0.0,1561286884713,9,GSM,False,11371,121,427,2,-41,4,1.0
4639,4828,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,0,GSM,True,21292,9401,427,1,-59,4,1.0
4640,4829,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,1,GSM,False,49701,9401,427,1,-51,4,1.0
4641,4830,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,2,GSM,False,45913,9401,427,1,-51,4,1.0
4642,4831,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,3,GSM,False,21923,9401,427,1,-55,4,1.0
4643,4832,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,4,GSM,False,21294,9401,427,1,-57,4,1.0
4644,4833,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,5,GSM,False,21291,9401,427,1,-59,4,1.0
4645,4834,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,6,GSM,False,20963,9401,427,1,-63,4,1.0
4646,4835,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,7,GSM,True,19911,121,427,2,-23,4,1.0
4647,4836,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,8,GSM,False,11382,121,427,2,-17,4,1.0
4648,4837,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,9,GSM,False,19912,121,427,2,-31,4,1.0
4649,4838,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,10,GSM,False,11381,121,427,2,-33,4,1.0
4650,4839,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,11,GSM,False,11903,121,427,2,-37,4,1.0
4651,4840,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,12,GSM,False,19913,121,427,2,-37,4,1.0
4652,4841,25.41482267960732,51.54123254792669,0.0,0.0,1561286895938,13,GSM,False,11371,121,427,2,-39,4,1.0
4653,4842,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,0,GSM,True,21292,9401,427,1,-59,4,1.0
4654,4843,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,1,GSM,False,49701,9401,427,1,-51,4,1.0
4655,4844,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,2,GSM,False,45913,9401,427,1,-51,4,1.0
4656,4845,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,3,GSM,False,21923,9401,427,1,-55,4,1.0
4657,4846,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,4,GSM,False,21294,9401,427,1,-57,4,1.0
4658,4847,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,5,GSM,False,21291,9401,427,1,-59,4,1.0
4659,4848,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,6,GSM,False,20963,9401,427,1,-63,4,1.0
4660,4849,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,7,GSM,True,19911,121,427,2,-23,4,1.0
4661,4850,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,8,GSM,False,11382,121,427,2,-17,4,1.0
4662,4851,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,9,GSM,False,19912,121,427,2,-31,4,1.0
4663,4852,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,10,GSM,False,11381,121,427,2,-33,4,1.0
4664,4853,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,11,GSM,False,11903,121,427,2,-37,4,1.0
4665,4854,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,12,GSM,False,19913,121,427,2,-37,4,1.0
4666,4855,25.41489346504055,51.541237604303895,0.0,0.0,1561286896791,13,GSM,False,11371,121,427,2,-39,4,1.0
4667,4856,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,0,GSM,True,21292,9401,427,1,-59,4,1.0
4668,4857,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,1,GSM,False,49701,9401,427,1,-51,4,1.0
4669,4858,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,2,GSM,False,45913,9401,427,1,-51,4,1.0
4670,4859,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,3,GSM,False,21923,9401,427,1,-55,4,1.0
4671,4860,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,4,GSM,False,21294,9401,427,1,-57,4,1.0
4672,4861,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,5,GSM,False,21291,9401,427,1,-59,4,1.0
4673,4862,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,6,GSM,False,20963,9401,427,1,-63,4,1.0
4674,4863,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,7,GSM,True,19911,121,427,2,-23,4,1.0
4675,4864,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,8,GSM,False,11382,121,427,2,-17,4,1.0
4676,4865,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,9,GSM,False,19912,121,427,2,-31,4,1.0
4677,4866,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,10,GSM,False,11381,121,427,2,-33,4,1.0
4678,4867,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,11,GSM,False,11903,121,427,2,-37,4,1.0
4679,4868,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,12,GSM,False,19913,121,427,2,-37,4,1.0
4680,4869,25.414946324674943,51.54124138019952,0.0,0.0,1561286897905,13,GSM,False,11371,121,427,2,-39,4,1.0
4681,4870,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,0,GSM,True,21292,9401,427,1,-59,4,1.0
4682,4871,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,1,GSM,False,49701,9401,427,1,-51,4,1.0
4683,4872,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,2,GSM,False,45913,9401,427,1,-51,4,1.0
4684,4873,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,3,GSM,False,21923,9401,427,1,-55,4,1.0
4685,4874,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,4,GSM,False,21294,9401,427,1,-57,4,1.0
4686,4875,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,5,GSM,False,21291,9401,427,1,-59,4,1.0
4687,4876,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,6,GSM,False,20963,9401,427,1,-63,4,1.0
4688,4877,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,7,GSM,True,19911,121,427,2,-29,4,1.0
4689,4878,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,8,GSM,False,19912,121,427,2,-21,4,1.0
4690,4879,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,9,GSM,False,11382,121,427,2,-23,4,1.0
4691,4880,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,10,GSM,False,19913,121,427,2,-33,4,1.0
4692,4881,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,11,GSM,False,11381,121,427,2,-37,4,1.0
4693,4882,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,12,GSM,False,11903,121,427,2,-37,4,1.0
4694,4883,25.41502131147328,51.54124673669603,0.0,0.0,1561286900451,13,GSM,False,11371,121,427,2,-41,4,1.0
4695,4884,25.41661970386243,51.54136091397492,0.0,0.0,1561286911628,0,GSM,True,44592,9401,427,1,-21,4,1.0
4696,4885,25.41661970386243,51.54136091397492,0.0,0.0,1561286911628,1,GSM,False,45074,9401,427,1,-41,4,1.0
4697,4886,25.41661970386243,51.54136091397492,0.0,0.0,1561286911628,2,GSM,False,45071,9401,427,1,-45,4,1.0
4698,4887,25.41661970386243,51.54136091397492,0.0,0.0,1561286911628,3,GSM,False,21923,9401,427,1,-53,4,1.0
4699,4888,25.41661970386243,51.54136091397492,0.0,0.0,1561286911628,4,GSM,True,19912,121,427,2,7,4,1.0
4700,4889,25.41661970386243,51.54136091397492,0.0,0.0,1561286911628,5,GSM,False,19913,121,427,2,-41,4,1.0
4701,4890,25.41661970386243,51.54136091397492,0.0,0.0,1561286911628,6,GSM,False,11903,121,427,2,-47,4,1.0
4702,4891,25.41661970386243,51.54136091397492,0.0,0.0,1561286911628,7,GSM,False,11371,121,427,2,-49,4,1.0
4703,4892,25.41661970386243,51.54136091397492,0.0,0.0,1561286911628,8,GSM,False,11382,121,427,2,-49,4,1.0
4704,4893,25.41661970386243,51.54136091397492,0.0,0.0,1561286911628,9,GSM,False,10532,120,427,2,-59,4,1.0
4705,4894,25.416655555787365,51.54136347500407,0.0,0.0,1561286912493,0,GSM,True,44592,9401,427,1,-21,4,1.0
4706,4895,25.416655555787365,51.54136347500407,0.0,0.0,1561286912493,1,GSM,False,45074,9401,427,1,-41,4,1.0
4707,4896,25.416655555787365,51.54136347500407,0.0,0.0,1561286912493,2,GSM,False,45071,9401,427,1,-45,4,1.0
4708,4897,25.416655555787365,51.54136347500407,0.0,0.0,1561286912493,3,GSM,False,21923,9401,427,1,-53,4,1.0
4709,4898,25.416655555787365,51.54136347500407,0.0,0.0,1561286912493,4,GSM,True,19912,121,427,2,7,4,1.0
4710,4899,25.416655555787365,51.54136347500407,0.0,0.0,1561286912493,5,GSM,False,19913,121,427,2,-41,4,1.0
4711,4900,25.416655555787365,51.54136347500407,0.0,0.0,1561286912493,6,GSM,False,11903,121,427,2,-47,4,1.0
4712,4901,25.416655555787365,51.54136347500407,0.0,0.0,1561286912493,7,GSM,False,11371,121,427,2,-49,4,1.0
4713,4902,25.416655555787365,51.54136347500407,0.0,0.0,1561286912493,8,GSM,False,11382,121,427,2,-49,4,1.0
